user_id,amount,user_country,device_id,recipient_account,hour_of_day,is_outside_active_hours,is_fraud
user_nomad,543.81,FR,hacked_device,acct_moneylaunder,21,1,1
user123,541.68,US,macbook_pro_2020,acct_legit_342,21,1,0
user123,697.73,US,hacked_device,acct_hacker1,21,1,1
user_risky1,155.31,DE,hacked_device,acct_fraudster2,21,1,1
user123,351.14,US,hacked_device,acct_moneylaunder,21,1,1
user123,383.59,US,macbook_pro_2020,acct_legit_217,21,1,0
user456,644.54,CA,samsung_galaxy_s21,acct_legit_110,21,1,0
user123,603.73,US,hacked_device,acct_ransomware,21,1,1
user_nomad,829.25,FR,google_pixel_7,acct_legit_728,21,1,0
user_risky2,229.79,AU,hacked_device,acct_legit_232,21,1,0
user_risky1,101.23,DE,hacked_device,acct_fraudster2,21,1,1
user123,585.39,US,macbook_pro_2020,acct_legit_789,21,1,0
user_highroller,19152.01,AE,windows_pc,acct_legit_966,21,1,0
user_risky1,111.46,DE,burner_phone,acct_legit_666,21,1,0
user123,638.79,US,macbook_pro_2020,acct_legit_785,21,1,0
user_highroller,23007.62,AE,windows_pc,acct_legit_405,21,1,0
user_nomad,882.19,FR,google_pixel_7,acct_legit_531,21,1,0
user_risky1,57.23,DE,hacked_device,acct_darkweb123,21,1,1
user_nomad,900.11,FR,google_pixel_7,acct_legit_601,21,1,0
user_risky1,145.46,DE,burner_phone,acct_legit_934,21,1,0
user123,469.82,US,iphone_12,acct_legit_458,21,1,0
user789,187.21,GB,unknown_device,acct_legit_702,21,0,0
user789,235.76,GB,hacked_device,acct_darkweb123,21,0,1
user_risky1,250.83,DE,burner_phone,acct_legit_39,21,1,0
user_risky2,352.62,AU,hacked_device,acct_legit_174,21,1,0
user456,605.09,CA,hacked_device,acct_hacker1,21,1,1
user_risky1,102.03,DE,burner_phone,acct_legit_988,21,1,0
user_risky1,129.87,DE,hacked_device,acct_ransomware,21,1,1
user_risky2,378.01,AU,hacked_device,acct_legit_193,21,1,0
user_nomad,932.41,FR,hacked_device,acct_phishing_scam,21,1,1
user456,1664.82,CA,samsung_galaxy_s21,acct_legit_619,21,1,0
user_risky1,165.76,DE,burner_phone,acct_legit_511,21,1,0
user_nomad,743.29,FR,google_pixel_7,acct_legit_575,21,1,0
user_highroller,20506.2,AE,iphone_14_pro,acct_legit_70,21,1,0
user_risky2,298.2,AU,hacked_device,acct_legit_207,21,1,0
user123,758.36,US,iphone_12,acct_legit_558,21,1,0
user456,1577.52,CA,samsung_galaxy_s21,acct_legit_12,21,1,0
user_highroller,30248.53,AE,windows_pc,acct_legit_361,21,1,0
user_risky1,106.25,DE,burner_phone,acct_legit_795,21,1,0
user456,2533.05,CA,hacked_device,acct_darkweb123,21,1,1
user_risky1,124.71,DE,burner_phone,acct_legit_529,21,1,0
user789,184.5,GB,unknown_device,acct_legit_427,21,0,0
user_nomad,792.31,FR,google_pixel_7,acct_legit_991,21,1,0
user_highroller,35085.1,AE,windows_pc,acct_legit_554,21,1,0
user_highroller,20871.55,AE,hacked_device,acct_ransomware,21,1,1
user456,1207.53,CA,samsung_galaxy_s21,acct_legit_423,21,1,0
user_nomad,796.5,FR,hacked_device,acct_darkweb123,21,1,1
user_risky1,132.12,DE,hacked_device,acct_ransomware,21,1,1
user789,206.59,GB,unknown_device,acct_legit_266,21,0,0
user789,174.46,GB,unknown_device,acct_legit_723,21,0,0
user_risky1,100.94,DE,hacked_device,acct_hacker1,21,1,1
user_highroller,19359.89,AE,windows_pc,acct_legit_726,21,1,0
user_nomad,1208.55,FR,google_pixel_7,acct_legit_32,21,1,0
user_highroller,16498.27,AE,hacked_device,acct_phishing_scam,21,1,1
user_risky2,435.67,AU,hacked_device,acct_fraudster2,21,1,1
user789,124.56,GB,hacked_device,acct_ransomware,21,0,1
user_risky1,200.54,DE,burner_phone,acct_legit_271,21,1,0
user_risky1,190.57,DE,burner_phone,acct_legit_357,21,1,0
user456,1229.07,CA,ipad_pro,acct_legit_144,21,1,0
user_highroller,27963.25,AE,windows_pc,acct_legit_488,21,1,0
user789,201.52,GB,unknown_device,acct_legit_564,21,0,0
user_highroller,23230.05,AE,windows_pc,acct_legit_531,21,1,0
user456,1773.9,CA,ipad_pro,acct_legit_263,21,1,0
user_nomad,679.94,FR,hacked_device,acct_darkweb123,21,1,1
user789,186.68,GB,unknown_device,acct_legit_733,21,0,0
user_highroller,26837.93,AE,windows_pc,acct_legit_369,21,1,0
user_highroller,31538.71,AE,iphone_14_pro,acct_legit_347,21,1,0
user789,57.53,GB,unknown_device,acct_legit_326,21,0,0
user_risky2,251.53,AU,hacked_device,acct_phishing_scam,21,1,1
user123,449.93,US,macbook_pro_2020,acct_legit_986,21,1,0
user_nomad,1053.61,FR,google_pixel_7,acct_legit_270,21,1,0
user_risky2,210.39,AU,hacked_device,acct_legit_281,21,1,0
user_risky1,159.37,DE,burner_phone,acct_legit_351,21,1,0
user123,530.65,US,iphone_12,acct_legit_543,21,1,0
user_nomad,765.39,FR,hacked_device,acct_darkweb123,21,1,1
user_risky2,393.06,AU,hacked_device,acct_legit_306,21,1,0
user_highroller,31856.75,AE,hacked_device,acct_fraudster2,21,1,1
user456,803.82,CA,ipad_pro,acct_legit_478,21,1,0
user789,105.4,GB,unknown_device,acct_legit_762,21,0,0
user_nomad,757.14,FR,hacked_device,acct_moneylaunder,21,1,1
user123,483.4,US,iphone_12,acct_legit_386,21,1,0
user_highroller,17519.37,AE,hacked_device,acct_fraudster2,21,1,1
user456,798.06,CA,hacked_device,acct_moneylaunder,21,1,1
user_risky1,162.13,DE,burner_phone,acct_legit_154,21,1,0
user456,716.24,CA,ipad_pro,acct_legit_873,21,1,0
user789,301.51,GB,unknown_device,acct_legit_494,21,0,0
user_highroller,12790.63,AE,hacked_device,acct_fraudster2,21,1,1
user_risky2,452.35,AU,hacked_device,acct_legit_571,21,1,0
user456,820.43,CA,ipad_pro,acct_legit_762,21,1,0
user_highroller,21321.94,AE,hacked_device,acct_ransomware,21,1,1
user_highroller,23935.44,AE,iphone_14_pro,acct_legit_847,21,1,0
user_risky1,118.17,DE,burner_phone,acct_legit_213,21,1,0
user_nomad,470.12,FR,google_pixel_7,acct_legit_225,21,1,0
user123,375.0,US,macbook_pro_2020,acct_legit_354,21,1,0
user_risky2,289.31,AU,hacked_device,acct_legit_736,21,1,0
user_highroller,22279.56,AE,hacked_device,acct_ransomware,21,1,1
user_highroller,21717.76,AE,windows_pc,acct_legit_22,21,1,0
user123,579.15,US,macbook_pro_2020,acct_legit_750,21,1,0
user456,1151.1,CA,ipad_pro,acct_legit_380,21,1,0
user_risky2,446.09,AU,hacked_device,acct_legit_431,21,1,0
user_risky1,122.73,DE,burner_phone,acct_legit_752,21,1,0
user_nomad,678.14,FR,google_pixel_7,acct_legit_645,21,1,0
user789,190.63,GB,unknown_device,acct_legit_566,21,0,0
user_highroller,21834.14,AE,iphone_14_pro,acct_legit_769,21,1,0
user_nomad,615.5,FR,google_pixel_7,acct_legit_234,21,1,0
user_highroller,29651.02,AE,windows_pc,acct_legit_650,21,1,0
user456,1566.2,CA,ipad_pro,acct_legit_616,21,1,0
user_nomad,1096.75,FR,google_pixel_7,acct_legit_432,21,1,0
user_risky2,255.25,AU,hacked_device,acct_legit_190,21,1,0
user789,304.07,GB,unknown_device,acct_legit_87,21,0,0
user_risky1,68.97,DE,burner_phone,acct_legit_509,21,1,0
user_highroller,24757.33,AE,hacked_device,acct_fraudster2,21,1,1
user_risky2,480.29,AU,hacked_device,acct_legit_820,21,1,0
user_nomad,693.44,FR,google_pixel_7,acct_legit_565,21,1,0
user_highroller,30076.42,AE,windows_pc,acct_legit_549,21,1,0
user_risky1,165.25,DE,burner_phone,acct_legit_619,21,1,0
user_risky1,204.43,DE,burner_phone,acct_legit_74,21,1,0
user_highroller,13879.83,AE,windows_pc,acct_legit_911,21,1,0
user_highroller,14985.48,AE,iphone_14_pro,acct_legit_717,21,1,0
user_nomad,921.9,FR,google_pixel_7,acct_legit_142,21,1,0
user_highroller,13716.18,AE,iphone_14_pro,acct_legit_243,21,1,0
user789,224.45,GB,unknown_device,acct_legit_992,21,0,0
user123,517.47,US,macbook_pro_2020,acct_legit_899,21,1,0
user_nomad,1001.36,FR,google_pixel_7,acct_legit_939,21,1,0
user_risky1,205.74,DE,burner_phone,acct_legit_364,21,1,0
user789,140.61,GB,unknown_device,acct_legit_418,21,0,0
user789,237.97,GB,unknown_device,acct_legit_473,21,0,0
user123,582.87,US,macbook_pro_2020,acct_legit_469,21,1,0
user789,180.77,GB,unknown_device,acct_legit_7,21,0,0
user_risky2,357.84,AU,hacked_device,acct_legit_65,21,1,0
user456,1210.39,CA,ipad_pro,acct_legit_397,21,1,0
user_risky2,228.38,AU,hacked_device,acct_legit_552,21,1,0
user123,284.01,US,hacked_device,acct_fraudster2,21,1,1
user456,1302.84,CA,samsung_galaxy_s21,acct_legit_411,21,1,0
user_risky1,143.16,DE,burner_phone,acct_legit_373,21,1,0
user_risky2,317.32,AU,hacked_device,acct_legit_799,21,1,0
user_highroller,30192.27,AE,iphone_14_pro,acct_legit_577,21,1,0
user123,567.96,US,hacked_device,acct_hacker1,21,1,1
user456,894.17,CA,ipad_pro,acct_legit_600,21,1,0
user_nomad,919.89,FR,google_pixel_7,acct_legit_272,21,1,0
user456,1476.35,CA,samsung_galaxy_s21,acct_legit_262,21,1,0
user_risky2,158.11,AU,hacked_device,acct_legit_240,21,1,0
user_highroller,14240.79,AE,iphone_14_pro,acct_legit_681,21,1,0
user123,371.93,US,hacked_device,acct_darkweb123,21,1,1
user_nomad,392.58,FR,hacked_device,acct_ransomware,21,1,1
user789,268.57,GB,unknown_device,acct_legit_720,21,0,0
user_highroller,38375.59,AE,iphone_14_pro,acct_legit_714,21,1,0
user_risky2,379.93,AU,hacked_device,acct_phishing_scam,21,1,1
user_risky1,139.21,DE,burner_phone,acct_legit_650,21,1,0
user456,1423.34,CA,hacked_device,acct_phishing_scam,21,1,1
user_risky1,199.45,DE,hacked_device,acct_darkweb123,21,1,1
user_nomad,536.56,FR,google_pixel_7,acct_legit_670,21,1,0
user_highroller,27676.45,AE,windows_pc,acct_legit_880,21,1,0
user_nomad,1105.76,FR,google_pixel_7,acct_legit_168,21,1,0
user_risky2,327.77,AU,hacked_device,acct_legit_604,21,1,0
user_nomad,721.19,FR,google_pixel_7,acct_legit_105,21,1,0
user_highroller,21779.88,AE,windows_pc,acct_legit_430,21,1,0
user123,210.7,US,macbook_pro_2020,acct_legit_521,21,1,0
user_risky1,94.89,DE,burner_phone,acct_legit_645,21,1,0
user456,1450.71,CA,ipad_pro,acct_legit_91,21,1,0
user_risky2,285.68,AU,hacked_device,acct_moneylaunder,21,1,1
user_nomad,645.83,FR,hacked_device,acct_moneylaunder,21,1,1
user_risky2,254.68,AU,hacked_device,acct_legit_492,21,1,0
user_risky1,130.65,DE,burner_phone,acct_legit_268,21,1,0
user456,1314.76,CA,samsung_galaxy_s21,acct_legit_587,21,1,0
user456,1128.11,CA,samsung_galaxy_s21,acct_legit_298,21,1,0
user456,1435.05,CA,ipad_pro,acct_legit_194,21,1,0
user_highroller,29166.31,AE,windows_pc,acct_legit_431,21,1,0
user_highroller,13747.91,AE,windows_pc,acct_legit_571,21,1,0
user_highroller,22479.8,AE,iphone_14_pro,acct_legit_345,21,1,0
user_risky1,160.4,DE,burner_phone,acct_legit_519,21,1,0
user789,202.73,GB,unknown_device,acct_legit_112,21,0,0
user456,2174.88,CA,samsung_galaxy_s21,acct_legit_352,21,1,0
user123,582.41,US,iphone_12,acct_legit_63,21,1,0
user789,179.17,GB,unknown_device,acct_legit_880,21,0,0
user_risky2,0.57,AU,hacked_device,acct_legit_610,21,1,0
user_risky1,141.65,DE,burner_phone,acct_legit_104,21,1,0
user_highroller,14440.24,AE,iphone_14_pro,acct_legit_305,21,1,0
user123,437.35,US,iphone_12,acct_legit_157,21,1,0
user_risky2,410.94,AU,hacked_device,acct_legit_435,21,1,0
user789,220.64,GB,unknown_device,acct_legit_323,21,0,0
user456,1544.24,CA,ipad_pro,acct_legit_152,21,1,0
user_nomad,706.9,FR,google_pixel_7,acct_legit_479,21,1,0
user456,886.22,CA,hacked_device,acct_ransomware,21,1,1
user_risky1,140.35,DE,burner_phone,acct_legit_660,21,1,0
user_highroller,14443.64,AE,windows_pc,acct_legit_162,21,1,0
user_risky2,128.27,AU,hacked_device,acct_legit_516,21,1,0
user_highroller,20051.84,AE,windows_pc,acct_legit_850,21,1,0
user_risky2,273.8,AU,hacked_device,acct_legit_565,21,1,0
user_highroller,25908.0,AE,iphone_14_pro,acct_legit_431,21,1,0
user_risky2,379.56,AU,hacked_device,acct_legit_84,21,1,0
user_risky2,253.17,AU,hacked_device,acct_legit_295,21,1,0
user_nomad,765.36,FR,hacked_device,acct_hacker1,21,1,1
user_risky2,315.07,AU,hacked_device,acct_legit_617,21,1,0
user789,201.45,GB,unknown_device,acct_legit_800,21,0,0
user456,1142.61,CA,ipad_pro,acct_legit_952,21,1,0
user_risky1,107.44,DE,hacked_device,acct_fraudster2,21,1,1
user_highroller,32046.1,AE,iphone_14_pro,acct_legit_233,21,1,0
user_risky2,415.44,AU,hacked_device,acct_phishing_scam,21,1,1
user_risky2,421.77,AU,hacked_device,acct_legit_283,21,1,0
user_nomad,446.86,FR,google_pixel_7,acct_legit_411,21,1,0
user123,491.95,US,iphone_12,acct_legit_469,21,1,0
user_nomad,809.48,FR,google_pixel_7,acct_legit_313,21,1,0
user789,386.64,GB,unknown_device,acct_legit_571,21,0,0
user789,149.66,GB,unknown_device,acct_legit_880,21,0,0
user_risky2,216.99,AU,hacked_device,acct_legit_697,21,1,0
user_risky2,398.12,AU,hacked_device,acct_ransomware,21,1,1
user_highroller,36109.39,AE,windows_pc,acct_legit_804,21,1,0
user_nomad,271.21,FR,google_pixel_7,acct_legit_22,21,1,0
user_highroller,21265.25,AE,iphone_14_pro,acct_legit_444,21,1,0
user789,215.98,GB,unknown_device,acct_legit_970,21,0,0
user_risky2,309.84,AU,hacked_device,acct_legit_927,21,1,0
user789,325.04,GB,hacked_device,acct_hacker1,21,0,1
user123,537.39,US,macbook_pro_2020,acct_legit_222,21,1,0
user789,167.64,GB,hacked_device,acct_darkweb123,21,0,1
user_risky1,217.84,DE,burner_phone,acct_legit_803,21,1,0
user_risky1,162.58,DE,burner_phone,acct_legit_243,21,1,0
user123,549.42,US,iphone_12,acct_legit_590,21,1,0
user456,1692.87,CA,ipad_pro,acct_legit_844,21,1,0
user_risky1,155.17,DE,burner_phone,acct_legit_143,21,1,0
user456,1974.78,CA,ipad_pro,acct_legit_631,21,1,0
user_nomad,993.72,FR,google_pixel_7,acct_legit_953,21,1,0
user_highroller,22285.52,AE,iphone_14_pro,acct_legit_353,21,1,0
user789,139.57,GB,unknown_device,acct_legit_108,21,0,0
user_risky1,131.85,DE,burner_phone,acct_legit_244,21,1,0
user456,1292.24,CA,ipad_pro,acct_legit_717,21,1,0
user_risky1,177.62,DE,burner_phone,acct_legit_20,21,1,0
user_risky1,129.41,DE,burner_phone,acct_legit_859,21,1,0
user789,201.89,GB,unknown_device,acct_legit_918,21,0,0
user123,612.7,US,iphone_12,acct_legit_862,21,1,0
user456,282.48,CA,samsung_galaxy_s21,acct_legit_310,21,1,0
user123,615.97,US,hacked_device,acct_ransomware,21,1,1
user_risky2,242.8,AU,hacked_device,acct_legit_495,21,1,0
user_highroller,20431.84,AE,windows_pc,acct_legit_21,21,1,0
user_nomad,712.78,FR,google_pixel_7,acct_legit_416,21,1,0
user789,65.52,GB,unknown_device,acct_legit_522,21,0,0
user_highroller,9030.95,AE,hacked_device,acct_phishing_scam,21,1,1
user_highroller,16234.21,AE,windows_pc,acct_legit_645,21,1,0
user456,595.22,CA,ipad_pro,acct_legit_786,21,1,0
user_highroller,21917.43,AE,windows_pc,acct_legit_378,21,1,0
user789,102.52,GB,unknown_device,acct_legit_53,21,0,0
user_risky1,89.41,DE,burner_phone,acct_legit_184,21,1,0
user_risky2,85.55,AU,hacked_device,acct_legit_349,21,1,0
user_highroller,27976.14,AE,windows_pc,acct_legit_194,21,1,0
user_highroller,20300.2,AE,iphone_14_pro,acct_legit_807,21,1,0
user_nomad,1236.94,FR,google_pixel_7,acct_legit_179,21,1,0
user456,1570.73,CA,samsung_galaxy_s21,acct_legit_882,21,1,0
user789,358.21,GB,unknown_device,acct_legit_672,21,0,0
user123,328.72,US,macbook_pro_2020,acct_legit_488,21,1,0
user_risky2,280.1,AU,hacked_device,acct_fraudster2,21,1,1
user789,164.93,GB,unknown_device,acct_legit_8,21,0,0
user789,128.99,GB,hacked_device,acct_moneylaunder,21,0,1
user_risky2,364.69,AU,hacked_device,acct_legit_151,21,1,0
user_risky1,166.83,DE,burner_phone,acct_legit_199,21,1,0
user_risky1,124.13,DE,burner_phone,acct_legit_674,21,1,0
user_risky2,389.48,AU,hacked_device,acct_legit_356,21,1,0
user789,217.46,GB,unknown_device,acct_legit_318,21,0,0
user789,58.33,GB,unknown_device,acct_legit_422,21,0,0
user456,1861.27,CA,samsung_galaxy_s21,acct_legit_724,21,1,0
user456,428.06,CA,samsung_galaxy_s21,acct_legit_590,21,1,0
user456,1208.09,CA,samsung_galaxy_s21,acct_legit_173,21,1,0
user_highroller,29704.79,AE,iphone_14_pro,acct_legit_409,21,1,0
user_nomad,870.3,FR,google_pixel_7,acct_legit_959,21,1,0
user123,439.4,US,hacked_device,acct_hacker1,21,1,1
user_nomad,1047.44,FR,google_pixel_7,acct_legit_589,21,1,0
user123,343.89,US,macbook_pro_2020,acct_legit_716,21,1,0
user_nomad,940.99,FR,google_pixel_7,acct_legit_20,21,1,0
user_highroller,24296.22,AE,iphone_14_pro,acct_legit_258,21,1,0
user789,236.78,GB,unknown_device,acct_legit_314,21,0,0
user_highroller,23005.83,AE,hacked_device,acct_hacker1,21,1,1
user_risky2,302.95,AU,hacked_device,acct_legit_896,21,1,0
user_risky1,207.47,DE,burner_phone,acct_legit_186,21,1,0
user_nomad,1262.16,FR,hacked_device,acct_fraudster2,21,1,1
user456,1428.38,CA,ipad_pro,acct_legit_362,21,1,0
user789,13.1,GB,hacked_device,acct_darkweb123,21,0,1
user123,182.26,US,hacked_device,acct_hacker1,21,1,1
user123,892.33,US,iphone_12,acct_legit_552,21,1,0
user123,550.8,US,hacked_device,acct_phishing_scam,21,1,1
user_risky2,251.58,AU,hacked_device,acct_legit_597,21,1,0
user456,1200.43,CA,hacked_device,acct_phishing_scam,21,1,1
user_highroller,30631.69,AE,iphone_14_pro,acct_legit_163,21,1,0
user_nomad,679.9,FR,google_pixel_7,acct_legit_94,21,1,0
user_risky2,272.55,AU,hacked_device,acct_legit_426,21,1,0
user_highroller,30101.73,AE,hacked_device,acct_fraudster2,21,1,1
user_risky1,190.67,DE,burner_phone,acct_legit_771,21,1,0
user_risky1,183.49,DE,burner_phone,acct_legit_210,21,1,0
user_highroller,30376.51,AE,windows_pc,acct_legit_699,21,1,0
user_nomad,824.59,FR,google_pixel_7,acct_legit_324,21,1,0
user456,1673.01,CA,hacked_device,acct_moneylaunder,21,1,1
user_risky2,328.96,AU,hacked_device,acct_phishing_scam,21,1,1
user_risky2,186.06,AU,hacked_device,acct_legit_855,21,1,0
user_risky1,253.36,DE,burner_phone,acct_legit_319,21,1,0
user_highroller,16366.08,AE,windows_pc,acct_legit_819,21,1,0
user789,202.87,GB,unknown_device,acct_legit_178,21,0,0
user_highroller,34527.83,AE,hacked_device,acct_fraudster2,21,1,1
user789,275.72,GB,hacked_device,acct_darkweb123,21,0,1
user_nomad,1208.16,FR,google_pixel_7,acct_legit_485,21,1,0
user_highroller,46072.2,AE,iphone_14_pro,acct_legit_11,21,1,0
user_nomad,565.88,FR,google_pixel_7,acct_legit_35,21,1,0
user_risky2,136.68,AU,hacked_device,acct_legit_622,21,1,0
user_nomad,1000.39,FR,google_pixel_7,acct_legit_479,21,1,0
user789,319.71,GB,unknown_device,acct_legit_851,21,0,0
user789,332.62,GB,unknown_device,acct_legit_894,21,0,0
user_risky2,131.09,AU,hacked_device,acct_legit_641,21,1,0
user456,709.3,CA,samsung_galaxy_s21,acct_legit_796,21,1,0
user789,256.64,GB,unknown_device,acct_legit_192,21,0,0
user_nomad,1204.6,FR,google_pixel_7,acct_legit_677,21,1,0
user789,221.25,GB,hacked_device,acct_hacker1,21,0,1
user_risky1,247.03,DE,hacked_device,acct_ransomware,21,1,1
user789,95.4,GB,unknown_device,acct_legit_568,21,0,0
user456,701.25,CA,samsung_galaxy_s21,acct_legit_671,21,1,0
user_nomad,451.43,FR,google_pixel_7,acct_legit_732,21,1,0
user_risky2,472.54,AU,hacked_device,acct_legit_506,21,1,0
user_risky1,41.42,DE,burner_phone,acct_legit_945,21,1,0
user_highroller,27588.0,AE,windows_pc,acct_legit_427,21,1,0
user123,250.29,US,iphone_12,acct_legit_196,21,1,0
user_highroller,35822.29,AE,iphone_14_pro,acct_legit_927,21,1,0
user_risky1,128.35,DE,burner_phone,acct_legit_672,21,1,0
user_highroller,35081.17,AE,windows_pc,acct_legit_761,21,1,0
user_risky2,207.19,AU,hacked_device,acct_legit_583,21,1,0
user789,155.54,GB,unknown_device,acct_legit_85,21,0,0
user_nomad,659.39,FR,google_pixel_7,acct_legit_274,21,1,0
user789,423.36,GB,unknown_device,acct_legit_852,21,0,0
user_risky1,221.09,DE,burner_phone,acct_legit_811,21,1,0
user_risky1,203.93,DE,burner_phone,acct_legit_319,21,1,0
user123,412.95,US,hacked_device,acct_hacker1,21,1,1
user123,507.63,US,iphone_12,acct_legit_1,21,1,0
user_risky1,47.51,DE,hacked_device,acct_darkweb123,21,1,1
user_risky1,260.35,DE,burner_phone,acct_legit_696,21,1,0
user_risky1,174.34,DE,burner_phone,acct_legit_116,21,1,0
user123,679.63,US,iphone_12,acct_legit_726,21,1,0
user456,1090.02,CA,ipad_pro,acct_legit_558,21,1,0
user_highroller,24774.41,AE,windows_pc,acct_legit_673,21,1,0
user_risky2,232.76,AU,hacked_device,acct_legit_501,21,1,0
user_risky1,191.66,DE,burner_phone,acct_legit_113,21,1,0
user123,231.85,US,iphone_12,acct_legit_415,21,1,0
user_highroller,28496.91,AE,iphone_14_pro,acct_legit_567,21,1,0
user_risky1,123.71,DE,burner_phone,acct_legit_616,21,1,0
user_nomad,1015.26,FR,hacked_device,acct_ransomware,21,1,1
user456,1745.9,CA,ipad_pro,acct_legit_661,21,1,0
user_nomad,1284.7,FR,google_pixel_7,acct_legit_138,21,1,0
user_risky1,107.49,DE,burner_phone,acct_legit_685,21,1,0
user456,1120.07,CA,samsung_galaxy_s21,acct_legit_44,21,1,0
user_risky2,322.91,AU,hacked_device,acct_phishing_scam,21,1,1
user_highroller,14250.56,AE,windows_pc,acct_legit_460,21,1,0
user456,1608.21,CA,hacked_device,acct_hacker1,21,1,1
user_risky1,173.07,DE,burner_phone,acct_legit_173,21,1,0
user_risky2,283.11,AU,hacked_device,acct_legit_473,21,1,0
user_risky2,261.3,AU,hacked_device,acct_legit_616,21,1,0
user456,732.27,CA,samsung_galaxy_s21,acct_legit_744,21,1,0
user456,1116.69,CA,ipad_pro,acct_legit_105,21,1,0
user_nomad,746.41,FR,google_pixel_7,acct_legit_695,21,1,0
user_risky2,289.68,AU,hacked_device,acct_phishing_scam,21,1,1
user_risky1,116.74,DE,burner_phone,acct_legit_399,21,1,0
user_nomad,744.3,FR,hacked_device,acct_darkweb123,21,1,1
user_nomad,643.88,FR,google_pixel_7,acct_legit_380,21,1,0
user789,170.91,GB,unknown_device,acct_legit_899,21,0,0
user123,321.2,US,iphone_12,acct_legit_254,21,1,0
user123,702.2,US,macbook_pro_2020,acct_legit_349,21,1,0
user_risky1,86.17,DE,burner_phone,acct_legit_949,21,1,0
user_nomad,715.7,FR,google_pixel_7,acct_legit_835,21,1,0
user789,227.78,GB,unknown_device,acct_legit_572,21,0,0
user789,269.37,GB,hacked_device,acct_hacker1,21,0,1
user_risky1,220.23,DE,burner_phone,acct_legit_574,21,1,0
user_nomad,769.16,FR,hacked_device,acct_darkweb123,21,1,1
user456,1408.73,CA,samsung_galaxy_s21,acct_legit_587,21,1,0
user_risky2,373.93,AU,hacked_device,acct_legit_551,21,1,0
